label,area,perimeter,eccentricity,solidity,equivalent_diameter,centroid_x,centroid_y,min_intensity,max_intensity,mean_intensity
177,433.0,122.45584412271572,0.9540646705098327,0.6755070202808112,23.480049464818542,17.351039260969976,254.58891454965357,0.44919553399086,0.8975247740745544,0.70358086
178,164.0,59.21320343559642,0.7018072779450729,0.7772511848341233,14.450303987687134,398.0,245.48170731707316,0.5341584086418152,0.9141708016395569,0.6773134
179,141.0,76.48528137423855,0.9935224375003476,0.8924050632911392,13.398760233979036,206.47517730496455,251.00709219858157,0.5270420908927917,0.8455445766448975,0.7031652
180,661.0,107.1126983722081,0.6926606088353474,0.906721536351166,29.010538413996088,58.907715582450834,250.51739788199697,0.5298267602920532,0.8829826712608337,0.701628
181,323.0,71.9350288425444,0.529383802650371,0.9150141643059491,20.279456919490165,402.359133126935,260.1609907120743,0.5462871193885803,0.896720290184021,0.66450167
182,85.0,49.31370849898477,0.9835235047013712,0.9139784946236559,10.403141895720198,391.0235294117647,257.49411764705883,0.5403465628623962,0.8292698264122009,0.7037202
183,174.0,67.31370849898477,0.9609568224667802,0.8018433179723502,14.884343478431232,386.2816091954023,260.2011494252874,0.5141088962554932,0.913118839263916,0.66484404
184,48.0,34.82842712474619,0.9846034905960274,1.0,7.817640190446719,414.0416666666667,263.5208333333333,0.5431311726570129,0.670111358165741,0.5972734
185,52.0,49.62132034355964,0.997001679281971,0.8125,8.136857890256438,61.75,265.9807692307692,0.533230185508728,0.7599009871482849,0.6479293
186,47.0,33.86396103067893,0.9829605058523488,0.8703703703703703,7.735777827895049,21.829787234042552,272.51063829787233,0.5865098834037781,0.8491336703300476,0.71803755
187,736.0,123.59797974644665,0.8773012573005157,0.8288288288288288,30.612159429303247,51.92527173913044,274.6847826086956,0.4357054531574249,0.8734529614448547,0.67820126
188,78.0,34.97056274847714,0.7289923000302937,0.9176470588235294,9.965574970333758,110.38461538461539,272.3333333333333,0.5257425904273987,0.8171411156654358,0.6424482
189,192.0,59.55634918610404,0.8050286663324199,0.8648648648648649,15.635280380893438,25.479166666666668,278.2760416666667,0.4949876368045807,0.8742574453353882,0.6542137
190,134.0,46.72792206135786,0.8996853273070018,0.9370629370629371,13.061933202803933,389.1940298507463,275.5223880597015,0.5063737630844116,0.8435643315315247,0.6954259
191,33.0,30.414213562373096,0.9919957044961276,0.825,6.4820448144285745,109.48484848484848,276.969696969697,0.5874999761581421,0.8778465390205383,0.71545714
192,151.0,48.55634918610404,0.8419509624248173,0.8988095238095238,13.86575534383214,87.45033112582782,280.5827814569536,0.5219678282737732,0.8574257493019104,0.6694311
193,1753.0,172.32590180780454,0.6505722289210728,0.9275132275132275,47.24393000080264,206.81802624073018,275.11808328579576,0.4446782171726227,0.936509907245636,0.74408877
194,37.0,21.242640687119284,0.6590668115487441,0.9024390243902439,6.863662517577698,412.86486486486484,279.0,0.5261138677597046,0.7870668172836304,0.58317506
195,582.0,98.08326112068524,0.8362817323618861,0.9525368248772504,27.221781995965376,62.31786941580756,290.95704467353954,0.47821781039237976,0.8677598834037781,0.67303026
196,24.0,21.621320343559642,0.9849097240019141,0.8571428571428571,5.527906391541368,386.25,280.0416666666667,0.624690592288971,0.8482054471969604,0.76849985
197,151.0,48.62741699796952,0.8045865973357962,0.8830409356725146,13.86575534383214,402.8211920529801,278.4503311258278,0.506868839263916,0.7841584086418152,0.6507737
198,237.0,85.79898987322335,0.9767583690389122,0.713855421686747,17.371176474327626,229.65822784810126,282.9198312236287,0.5076113939285278,0.9328588843345642,0.65215164
199,145.0,58.077164466275356,0.916956359635372,0.6531531531531531,13.58748446131949,198.12413793103448,301.4896551724138,0.5446782112121582,0.8005569577217102,0.6753525
200,592.0,110.76955262170046,0.8794249940433507,0.8469241773962805,27.45465007031079,287.03547297297297,286.2804054054054,0.4615717828273773,0.9407796859741211,0.7288664
201,412.0,123.39696961966999,0.9769859850832865,0.64375,22.903595622322865,187.25242718446603,290.5364077669903,0.5069925785064697,0.9125618934631348,0.69997233
